               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 117,            0.020476,           0.0085013,                   0,             0.97477,             0.97619,             0.96572,             0.76077,            0.027365,            0.004962,                   0,            0.006172,            0.006172,            0.006172
                 118,            0.021852,           0.0090096,                   0,             0.97469,             0.97619,             0.96125,             0.76907,            0.025359,           0.0051106,                   0,            0.006139,            0.006139,            0.006139
                 119,             0.02185,           0.0089115,                   0,             0.97472,             0.97619,                0.96,             0.77138,            0.024982,           0.0052693,                   0,            0.006106,            0.006106,            0.006106
                 120,            0.021596,           0.0080933,                   0,             0.97487,             0.97619,             0.95952,             0.76548,            0.025647,           0.0046234,                   0,            0.006073,            0.006073,            0.006073
                 121,            0.020627,           0.0081688,                   0,             0.97485,             0.97619,             0.96057,             0.77942,            0.024013,           0.0049084,                   0,             0.00604,             0.00604,             0.00604
                 122,            0.021014,           0.0090783,                   0,              0.9749,             0.97619,             0.96401,             0.77688,            0.023916,           0.0046428,                   0,            0.006007,            0.006007,            0.006007
                 123,            0.021125,           0.0087082,                   0,             0.97495,             0.97619,             0.95755,             0.79174,            0.024645,           0.0049376,                   0,            0.005974,            0.005974,            0.005974
                 124,             0.02058,           0.0085107,                   0,              0.9749,             0.97619,             0.96386,             0.77495,            0.025784,           0.0051347,                   0,            0.005941,            0.005941,            0.005941
                 125,            0.022456,           0.0083289,                   0,             0.97474,             0.97619,             0.96557,              0.7855,            0.024508,           0.0049082,                   0,            0.005908,            0.005908,            0.005908
                 126,            0.020833,           0.0088437,                   0,             0.97472,             0.97619,             0.95938,             0.76771,            0.024644,           0.0051613,                   0,            0.005875,            0.005875,            0.005875
                 127,            0.020244,           0.0089697,                   0,             0.97463,             0.97619,             0.95725,             0.76576,            0.022939,           0.0048715,                   0,            0.005842,            0.005842,            0.005842
                 128,             0.02052,           0.0086404,                   0,             0.97467,             0.97619,             0.95931,             0.76669,            0.023422,           0.0046139,                   0,            0.005809,            0.005809,            0.005809
                 129,            0.021003,           0.0081574,                   0,             0.97467,             0.97619,             0.95919,             0.80494,            0.022526,           0.0046526,                   0,            0.005776,            0.005776,            0.005776
                 130,            0.021203,           0.0085538,                   0,             0.97461,             0.97619,             0.95891,             0.79907,             0.02347,           0.0045685,                   0,            0.005743,            0.005743,            0.005743
                 131,             0.02043,           0.0084387,                   0,             0.97469,             0.97619,             0.96673,             0.82755,            0.021988,           0.0040895,                   0,             0.00571,             0.00571,             0.00571
                 132,            0.020276,           0.0081425,                   0,             0.97455,             0.97619,             0.96564,              0.7896,             0.02558,           0.0049893,                   0,            0.005677,            0.005677,            0.005677
                 133,            0.020515,           0.0088318,                   0,             0.97393,             0.97619,             0.96237,             0.76603,             0.02598,           0.0055224,                   0,            0.005644,            0.005644,            0.005644
                 134,            0.021424,            0.008383,                   0,             0.97465,             0.97619,             0.96366,             0.78899,            0.025234,            0.004792,                   0,            0.005611,            0.005611,            0.005611
                 135,            0.021323,           0.0082147,                   0,             0.97486,             0.97619,              0.9661,              0.7936,            0.024558,           0.0046753,                   0,            0.005578,            0.005578,            0.005578
                 136,            0.018618,           0.0082256,                   0,             0.97461,             0.97619,             0.96606,             0.78458,            0.024014,           0.0048455,                   0,            0.005545,            0.005545,            0.005545
                 137,            0.019878,           0.0083624,                   0,             0.97472,             0.97619,             0.96546,             0.81148,            0.022562,           0.0044432,                   0,            0.005512,            0.005512,            0.005512
                 138,            0.020242,           0.0081322,                   0,             0.97487,             0.97619,             0.97005,             0.78088,            0.023589,           0.0046026,                   0,            0.005479,            0.005479,            0.005479
                 139,            0.021319,           0.0082584,                   0,             0.97478,             0.97619,             0.96522,             0.77073,            0.023004,           0.0047396,                   0,            0.005446,            0.005446,            0.005446
                 140,            0.021711,           0.0076841,                   0,             0.97482,             0.97619,             0.96964,             0.80841,            0.022267,           0.0046122,                   0,            0.005413,            0.005413,            0.005413
                 141,            0.019089,             0.00855,                   0,             0.97469,             0.97619,              0.9729,             0.80624,            0.021613,           0.0047059,                   0,             0.00538,             0.00538,             0.00538
                 142,            0.020295,           0.0083472,                   0,             0.97463,             0.97619,             0.97484,             0.76399,            0.023618,           0.0057271,                   0,            0.005347,            0.005347,            0.005347
                 143,            0.019592,           0.0080115,                   0,              0.9747,             0.97619,             0.96359,             0.78474,            0.023583,            0.005218,                   0,            0.005314,            0.005314,            0.005314
                 144,            0.018124,           0.0078251,                   0,             0.97479,             0.97619,             0.96071,              0.7596,            0.025208,           0.0048592,                   0,            0.005281,            0.005281,            0.005281
                 145,            0.019091,           0.0080807,                   0,             0.97485,             0.97619,             0.96269,             0.77049,             0.02322,             0.00516,                   0,            0.005248,            0.005248,            0.005248
                 146,             0.01895,           0.0082203,                   0,             0.97481,             0.97619,             0.95991,             0.78669,            0.023365,           0.0047051,                   0,            0.005215,            0.005215,            0.005215
                 147,            0.018599,           0.0074872,                   0,             0.97229,             0.97619,             0.95658,               0.777,            0.023835,           0.0048918,                   0,            0.005182,            0.005182,            0.005182
                 148,             0.01885,           0.0078065,                   0,             0.97485,             0.97619,             0.96597,             0.73095,            0.028036,           0.0060903,                   0,            0.005149,            0.005149,            0.005149
                 149,            0.019262,           0.0078115,                   0,             0.97471,             0.97619,             0.96404,             0.80666,             0.02506,            0.004897,                   0,            0.005116,            0.005116,            0.005116
                 150,            0.018848,           0.0086046,                   0,             0.97487,             0.97619,             0.96576,             0.80848,            0.024104,           0.0046741,                   0,            0.005083,            0.005083,            0.005083
                 151,            0.018564,           0.0079574,                   0,             0.97473,             0.97619,             0.96499,             0.77311,            0.024969,           0.0054787,                   0,             0.00505,             0.00505,             0.00505
                 152,            0.018548,           0.0080004,                   0,              0.9747,             0.97619,             0.96546,             0.80024,            0.022867,           0.0049877,                   0,            0.005017,            0.005017,            0.005017
                 153,            0.020056,           0.0082776,                   0,             0.97485,             0.97619,              0.9641,             0.78917,            0.023434,           0.0053061,                   0,            0.004984,            0.004984,            0.004984
                 154,            0.018756,           0.0081046,                   0,             0.97488,             0.97619,             0.96434,             0.80199,            0.021734,           0.0047425,                   0,            0.004951,            0.004951,            0.004951
                 155,            0.017227,           0.0078891,                   0,             0.97479,             0.97619,             0.96374,             0.79096,            0.022295,           0.0050375,                   0,            0.004918,            0.004918,            0.004918
                 156,            0.017462,           0.0079772,                   0,             0.97465,             0.97619,              0.9629,             0.77074,            0.022749,           0.0058231,                   0,            0.004885,            0.004885,            0.004885
                 157,            0.018608,           0.0078053,                   0,             0.97458,             0.97619,             0.96118,             0.77056,            0.022104,           0.0057628,                   0,            0.004852,            0.004852,            0.004852
                 158,            0.019529,           0.0081411,                   0,              0.9748,             0.97619,             0.96418,             0.78679,            0.022453,             0.00504,                   0,            0.004819,            0.004819,            0.004819
                 159,            0.017247,           0.0076181,                   0,             0.97483,             0.97619,             0.96889,             0.77991,            0.023035,           0.0050628,                   0,            0.004786,            0.004786,            0.004786
                 160,             0.01871,           0.0078121,                   0,             0.97478,             0.97619,             0.97081,             0.76607,            0.023442,           0.0056027,                   0,            0.004753,            0.004753,            0.004753
                 161,            0.017826,            0.007785,                   0,             0.97478,             0.97619,             0.97713,             0.79365,            0.024305,           0.0055507,                   0,             0.00472,             0.00472,             0.00472
                 162,            0.019004,           0.0076047,                   0,             0.97487,             0.97619,              0.9695,             0.81874,             0.02357,           0.0047315,                   0,            0.004687,            0.004687,            0.004687
                 163,            0.019048,           0.0083383,                   0,             0.97483,             0.97619,             0.96521,             0.78925,            0.025417,           0.0048599,                   0,            0.004654,            0.004654,            0.004654
                 164,             0.01925,           0.0075704,                   0,             0.97489,             0.97619,             0.96472,             0.80744,            0.024713,           0.0049082,                   0,            0.004621,            0.004621,            0.004621
                 165,            0.018425,            0.007752,                   0,             0.97488,             0.97619,             0.96779,             0.80851,             0.02465,           0.0047413,                   0,            0.004588,            0.004588,            0.004588
                 166,            0.018888,           0.0080568,                   0,             0.97486,             0.97619,             0.96719,             0.83338,            0.022084,           0.0042257,                   0,            0.004555,            0.004555,            0.004555
                 167,            0.019495,           0.0075781,                   0,             0.97482,             0.97619,             0.96292,             0.79963,            0.022038,            0.005284,                   0,            0.004522,            0.004522,            0.004522
