               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  95,            0.024633,           0.0046543,                   0,             0.91011,             0.91064,             0.95089,             0.58012,            0.023086,           0.0037869,                   0,            0.006898,            0.006898,            0.006898
                  96,            0.023139,            0.004629,                   0,             0.93161,             0.92747,             0.95721,             0.58343,            0.023352,           0.0037804,                   0,            0.006865,            0.006865,            0.006865
                  97,            0.021836,           0.0046164,                   0,             0.91485,             0.91433,             0.94879,             0.58575,            0.023592,           0.0036939,                   0,            0.006832,            0.006832,            0.006832
                  98,            0.025257,           0.0044978,                   0,             0.91884,             0.92766,             0.95031,             0.56541,            0.023515,           0.0036947,                   0,            0.006799,            0.006799,            0.006799
                  99,            0.024134,           0.0046324,                   0,             0.91883,             0.91522,             0.95108,             0.58895,            0.022875,           0.0036351,                   0,            0.006766,            0.006766,            0.006766
                 100,            0.024383,            0.004548,                   0,             0.91308,             0.89407,             0.94242,              0.5864,            0.023414,           0.0037131,                   0,            0.006733,            0.006733,            0.006733
                 101,            0.021152,           0.0044559,                   0,             0.92816,             0.89362,             0.94946,              0.5798,            0.023321,           0.0036963,                   0,              0.0067,              0.0067,              0.0067
                 102,            0.023948,           0.0043168,                   0,             0.93189,             0.87333,             0.93854,             0.58242,            0.022843,           0.0037348,                   0,            0.006667,            0.006667,            0.006667
                 103,              0.0239,           0.0045678,                   0,             0.91477,             0.91345,             0.94312,              0.5856,            0.021903,           0.0036635,                   0,            0.006634,            0.006634,            0.006634
                 104,            0.024457,           0.0044155,                   0,             0.93898,              0.9168,             0.95604,             0.58054,            0.022042,           0.0036342,                   0,            0.006601,            0.006601,            0.006601
                 105,            0.024515,           0.0047037,                   0,             0.89261,             0.91957,             0.95269,             0.57717,            0.022801,           0.0036708,                   0,            0.006568,            0.006568,            0.006568
                 106,            0.023534,           0.0044628,                   0,             0.89082,             0.93744,             0.95074,             0.59118,            0.022099,           0.0036328,                   0,            0.006535,            0.006535,            0.006535
                 107,            0.024754,           0.0045746,                   0,             0.89296,             0.94043,             0.95152,             0.58499,            0.022017,           0.0036786,                   0,            0.006502,            0.006502,            0.006502
                 108,            0.022854,           0.0045235,                   0,             0.94183,             0.89565,             0.94555,             0.58621,            0.022224,           0.0036268,                   0,            0.006469,            0.006469,            0.006469
                 109,            0.021605,           0.0042434,                   0,             0.93474,             0.91427,             0.94638,              0.5914,            0.022669,           0.0036163,                   0,            0.006436,            0.006436,            0.006436
                 110,            0.022115,           0.0042815,                   0,             0.89638,             0.92025,             0.93993,             0.57991,            0.022465,           0.0036382,                   0,            0.006403,            0.006403,            0.006403
                 111,            0.022789,           0.0045256,                   0,             0.94721,             0.88936,             0.94549,             0.58795,            0.022275,           0.0035935,                   0,             0.00637,             0.00637,             0.00637
                 112,            0.023607,           0.0044717,                   0,             0.91552,             0.92233,             0.94538,             0.57648,            0.022638,            0.003585,                   0,            0.006337,            0.006337,            0.006337
                 113,            0.022442,           0.0042447,                   0,             0.89131,             0.94221,              0.9475,             0.57058,            0.022672,            0.003582,                   0,            0.006304,            0.006304,            0.006304
                 114,            0.021518,           0.0042708,                   0,             0.92506,             0.89296,             0.93419,              0.5792,            0.022661,           0.0037127,                   0,            0.006271,            0.006271,            0.006271
                 115,            0.023081,           0.0045122,                   0,             0.91037,             0.90764,              0.9445,             0.57742,            0.023103,           0.0037053,                   0,            0.006238,            0.006238,            0.006238
                 116,            0.022811,            0.004487,                   0,             0.89152,              0.9234,             0.93829,             0.58299,            0.022757,           0.0036963,                   0,            0.006205,            0.006205,            0.006205
                 117,            0.021027,           0.0044249,                   0,             0.93201,             0.90638,             0.94962,             0.59082,            0.022958,           0.0035895,                   0,            0.006172,            0.006172,            0.006172
                 118,            0.020573,           0.0043403,                   0,              0.9396,             0.93191,             0.95362,             0.58955,            0.022283,           0.0035028,                   0,            0.006139,            0.006139,            0.006139
                 119,            0.022116,           0.0044065,                   0,             0.94602,             0.91489,             0.95023,             0.59703,            0.021809,           0.0035103,                   0,            0.006106,            0.006106,            0.006106
                 120,            0.021614,           0.0044112,                   0,             0.91967,             0.92562,             0.94432,             0.58039,            0.022493,           0.0035644,                   0,            0.006073,            0.006073,            0.006073
                 121,            0.021104,            0.004442,                   0,             0.92934,             0.89547,             0.93939,              0.5756,            0.022328,           0.0035299,                   0,             0.00604,             0.00604,             0.00604
                 122,            0.022669,           0.0043289,                   0,             0.91956,             0.92432,             0.93528,             0.56599,            0.022268,           0.0036107,                   0,            0.006007,            0.006007,            0.006007
                 123,            0.021877,            0.004223,                   0,              0.9157,             0.91064,             0.93972,             0.58054,             0.02246,           0.0036475,                   0,            0.005974,            0.005974,            0.005974
                 124,            0.021601,           0.0041522,                   0,             0.91914,              0.9234,             0.94067,             0.58531,            0.022098,           0.0036598,                   0,            0.005941,            0.005941,            0.005941
                 125,            0.022108,            0.004206,                   0,             0.89391,             0.94043,             0.94735,             0.58272,            0.021999,           0.0036152,                   0,            0.005908,            0.005908,            0.005908
                 126,            0.021849,           0.0041732,                   0,             0.91602,             0.92826,             0.94119,              0.5891,            0.021802,           0.0036596,                   0,            0.005875,            0.005875,            0.005875
                 127,            0.020849,           0.0042347,                   0,             0.92823,             0.93567,             0.94468,             0.59968,            0.021663,           0.0036109,                   0,            0.005842,            0.005842,            0.005842
                 128,            0.021443,           0.0041874,                   0,             0.93815,             0.91064,             0.94591,             0.60027,             0.02207,           0.0035251,                   0,            0.005809,            0.005809,            0.005809
                 129,            0.021684,           0.0041755,                   0,             0.91135,              0.9234,             0.94922,             0.58721,            0.022434,           0.0036157,                   0,            0.005776,            0.005776,            0.005776
                 130,            0.022784,           0.0042518,                   0,             0.91995,             0.92766,             0.95453,             0.59191,            0.022887,           0.0035941,                   0,            0.005743,            0.005743,            0.005743
                 131,            0.020762,           0.0042482,                   0,              0.9274,             0.92413,             0.95332,             0.58068,            0.023026,           0.0035909,                   0,             0.00571,             0.00571,             0.00571
                 132,             0.02168,           0.0042073,                   0,             0.93503,             0.91856,             0.94212,             0.59588,            0.022211,           0.0036281,                   0,            0.005677,            0.005677,            0.005677
                 133,             0.02097,           0.0043133,                   0,             0.93413,             0.91064,             0.94893,              0.5989,            0.021754,           0.0036002,                   0,            0.005644,            0.005644,            0.005644
                 134,            0.018586,           0.0040952,                   0,             0.92988,             0.90287,             0.94795,             0.59447,            0.022839,           0.0036262,                   0,            0.005611,            0.005611,            0.005611
                 135,            0.020564,           0.0041241,                   0,             0.90856,             0.93191,             0.94095,             0.59299,            0.022045,           0.0035855,                   0,            0.005578,            0.005578,            0.005578
                 136,            0.020024,           0.0040258,                   0,             0.93534,             0.92327,             0.95459,             0.60509,            0.022271,           0.0035864,                   0,            0.005545,            0.005545,            0.005545
                 137,            0.020794,            0.004262,                   0,             0.92738,             0.92376,             0.95914,             0.59645,            0.023066,           0.0036091,                   0,            0.005512,            0.005512,            0.005512
                 138,            0.020062,           0.0040967,                   0,             0.93852,             0.91915,             0.94782,             0.59414,            0.021232,           0.0036267,                   0,            0.005479,            0.005479,            0.005479
                 139,            0.020947,           0.0041919,                   0,             0.92066,             0.94043,             0.95848,             0.59996,             0.02155,           0.0035705,                   0,            0.005446,            0.005446,            0.005446
                 140,            0.020237,           0.0039809,                   0,             0.93904,              0.9177,             0.95112,             0.59258,            0.021776,           0.0037346,                   0,            0.005413,            0.005413,            0.005413
                 141,            0.021071,           0.0039602,                   0,             0.92667,             0.91416,             0.93862,             0.58931,            0.022193,           0.0036286,                   0,             0.00538,             0.00538,             0.00538
                 142,             0.01877,           0.0039993,                   0,             0.92768,             0.92791,             0.94447,              0.5924,            0.021481,           0.0035861,                   0,            0.005347,            0.005347,            0.005347
                 143,            0.022654,           0.0041243,                   0,             0.93511,             0.91989,             0.94529,             0.59591,            0.021104,           0.0035839,                   0,            0.005314,            0.005314,            0.005314
                 144,            0.021051,           0.0040642,                   0,             0.91986,             0.92808,             0.94788,             0.59876,            0.021995,           0.0035264,                   0,            0.005281,            0.005281,            0.005281
                 145,            0.021526,           0.0041791,                   0,             0.92009,             0.93191,             0.95207,             0.59544,            0.021308,           0.0035819,                   0,            0.005248,            0.005248,            0.005248
                 146,            0.020504,           0.0040722,                   0,             0.93501,             0.91832,             0.95167,             0.59552,            0.021768,           0.0036111,                   0,            0.005215,            0.005215,            0.005215
                 147,             0.02054,           0.0042765,                   0,             0.94698,             0.91203,              0.9575,             0.58975,            0.021567,           0.0034658,                   0,            0.005182,            0.005182,            0.005182
                 148,              0.0186,           0.0038756,                   0,             0.93747,             0.93617,             0.95782,              0.5927,            0.022202,           0.0034093,                   0,            0.005149,            0.005149,            0.005149
                 149,            0.021076,           0.0041278,                   0,              0.9395,             0.92515,             0.95202,             0.60026,            0.021008,           0.0034132,                   0,            0.005116,            0.005116,            0.005116
                 150,             0.01983,           0.0043413,                   0,             0.92223,             0.93191,             0.95335,             0.59965,            0.021546,            0.003416,                   0,            0.005083,            0.005083,            0.005083
                 151,            0.020186,           0.0041898,                   0,              0.9257,             0.92766,             0.95534,             0.59542,            0.021548,           0.0035228,                   0,             0.00505,             0.00505,             0.00505
                 152,            0.019472,           0.0039996,                   0,             0.93738,             0.91915,              0.9572,             0.58362,            0.021975,           0.0035426,                   0,            0.005017,            0.005017,            0.005017
                 153,            0.019576,           0.0041799,                   0,             0.93907,             0.91815,             0.95828,             0.59622,            0.021738,           0.0035623,                   0,            0.004984,            0.004984,            0.004984
                 154,            0.019374,           0.0040477,                   0,             0.91962,             0.92502,             0.95938,             0.58598,            0.022147,           0.0036346,                   0,            0.004951,            0.004951,            0.004951
                 155,            0.021066,           0.0041169,                   0,             0.91262,             0.93331,             0.96003,             0.59497,            0.022025,           0.0035328,                   0,            0.004918,            0.004918,            0.004918
                 156,            0.020569,           0.0041005,                   0,             0.94226,             0.91489,             0.95991,             0.59646,            0.021222,           0.0035761,                   0,            0.004885,            0.004885,            0.004885
                 157,            0.019839,           0.0041071,                   0,             0.91332,              0.9416,             0.95969,             0.59861,            0.022041,           0.0035002,                   0,            0.004852,            0.004852,            0.004852
                 158,            0.018977,           0.0041125,                   0,             0.94283,             0.91228,             0.95375,             0.58679,            0.021947,             0.00355,                   0,            0.004819,            0.004819,            0.004819
                 159,            0.020789,           0.0041529,                   0,             0.93249,             0.91489,             0.95383,             0.58901,            0.021599,           0.0035851,                   0,            0.004786,            0.004786,            0.004786
                 160,            0.020552,           0.0039791,                   0,             0.93056,             0.92766,             0.95445,             0.59505,            0.021398,           0.0035415,                   0,            0.004753,            0.004753,            0.004753
                 161,            0.019757,           0.0037514,                   0,             0.93959,             0.92766,             0.95003,             0.59559,            0.021652,           0.0036455,                   0,             0.00472,             0.00472,             0.00472
                 162,            0.020351,           0.0040092,                   0,             0.92816,             0.91489,             0.94831,             0.59397,             0.02174,           0.0035635,                   0,            0.004687,            0.004687,            0.004687
                 163,            0.018711,           0.0038832,                   0,             0.93661,             0.91489,             0.94956,             0.59517,            0.021568,           0.0035246,                   0,            0.004654,            0.004654,            0.004654
                 164,            0.018965,           0.0039274,                   0,               0.917,             0.94026,             0.95416,             0.59356,             0.02193,           0.0035134,                   0,            0.004621,            0.004621,            0.004621
                 165,            0.019001,           0.0038932,                   0,             0.93728,             0.92766,             0.95353,              0.5848,            0.022011,           0.0035469,                   0,            0.004588,            0.004588,            0.004588
                 166,            0.018636,           0.0039019,                   0,             0.93171,              0.9234,               0.955,             0.60466,            0.021427,           0.0034399,                   0,            0.004555,            0.004555,            0.004555
